(337, 2, 1, 15, [1.67E-7, 0.06, 1.39E-7, 0.02, 1.75E-7, 5.21E-3, 2.53E-7, 1.95E-3, 3.95E-7, 7.81E-4, 6.47E-7, 3.25E-4, 1.09E-6, 1.38E-4, 1.90E-6])
(347, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.12E-5])
(349, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.11E-4, 1.38E-4, 9.04E-5])
(353, 2, 1, 15, [4.84E-8, 0.06, 4.03E-8, 0.02, 5.08E-8, 5.21E-3, 7.34E-8, 1.95E-3, 1.15E-7, 7.81E-4, 1.88E-7, 3.25E-4, 3.17E-7, 1.39E-4, 5.50E-7])
(359, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.13E-5])
(367, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.13E-5])
(373, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.38E-4, 9.07E-5])
(379, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.14E-5])
(383, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.14E-5])
(389, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.08E-5])
